update,global_step,episodes,last_100_return,approx_kl,clip_fraction,explained_variance,learning_rate,stopped_by_kl,steps_per_second
446.0,913408.0,5828.0,370.05,0.000409280473832041,0.0,0.18077176809310913,2.64344262295082e-05,0.0,2958.0
447.0,915456.0,5833.0,374.41,0.00013956788461655378,0.0,0.11750191450119019,2.581967213114755e-05,0.0,2960.0
448.0,917504.0,5839.0,368.14,0.00020902440883219242,0.0,0.08650267124176025,2.520491803278687e-05,0.0,2961.0
449.0,919552.0,5842.0,376.8,0.00048332964070141315,0.0,0.11721384525299072,2.459016393442622e-05,0.0,2961.0
450.0,921600.0,5848.0,379.63,0.0003892662934958935,0.0,-0.00928032398223877,2.3975409836065574e-05,0.0,2961.0
451.0,923648.0,5851.0,374.54,3.452738747000694e-05,0.0,0.031696200370788574,2.3360655737704926e-05,0.0,2945.0
452.0,925696.0,5856.0,378.59,5.183578468859196e-05,0.0,-0.029034137725830078,2.2745901639344244e-05,0.0,2947.0
453.0,927744.0,5860.0,380.16,4.795886343345046e-05,0.0,0.0053612589836120605,2.2131147540983597e-05,0.0,2949.0
454.0,929792.0,5866.0,395.18,4.94428095407784e-05,0.0,0.09494543075561523,2.151639344262295e-05,0.0,2950.0
455.0,931840.0,5870.0,399.76,0.0002740871859714389,0.0,0.0789368748664856,2.09016393442623e-05,0.0,2952.0
456.0,933888.0,5874.0,402.04,4.459521733224392e-05,0.0,0.19128358364105225,2.0286885245901653e-05,0.0,2953.0
457.0,935936.0,5884.0,391.16,9.525683708488941e-05,0.0,0.09107261896133423,1.967213114754097e-05,0.0,2955.0
458.0,937984.0,5889.0,392.57,7.189356256276369e-05,0.0,0.0496559739112854,1.9057377049180324e-05,0.0,2956.0
459.0,940032.0,5894.0,389.85,1.0551419109106064e-05,0.0,0.025157690048217773,1.8442622950819673e-05,0.0,2958.0
460.0,942080.0,5901.0,396.24,8.513615466654301e-05,0.0,0.11636871099472046,1.7827868852459025e-05,0.0,2959.0
461.0,944128.0,5903.0,400.7,3.316090442240238e-05,0.0,0.013028621673583984,1.7213114754098343e-05,0.0,2947.0
462.0,946176.0,5910.0,405.42,0.00017091684276238084,0.0,0.1299768090248108,1.6598360655737696e-05,0.0,2948.0
463.0,948224.0,5913.0,408.51,0.00012009817874059081,0.0,0.06468278169631958,1.5983606557377048e-05,0.0,2950.0
464.0,950272.0,5919.0,410.76,1.922639785334468e-05,0.0,0.021522998809814453,1.53688524590164e-05,0.0,2951.0
465.0,952320.0,5922.0,412.14,2.3364380467683077e-05,0.0,-0.05879819393157959,1.4754098360655752e-05,0.0,2952.0
466.0,954368.0,5928.0,411.98,0.00016396288992837071,0.0,-0.003300786018371582,1.413934426229507e-05,0.0,2952.0
467.0,956416.0,5933.0,410.39,1.7075624782592058e-05,0.0,0.17014765739440918,1.3524590163934423e-05,0.0,2952.0
468.0,958464.0,5937.0,416.43,0.00010138395009562373,0.0,0.08535140752792358,1.2909836065573775e-05,0.0,2952.0
469.0,960512.0,5943.0,410.66,6.4699852373451e-05,0.0,0.057402729988098145,1.2295081967213128e-05,0.0,2953.0
470.0,962560.0,5948.0,403.71,1.82280782610178e-05,0.0,0.07720422744750977,1.1680327868852446e-05,0.0,2955.0
471.0,964608.0,5954.0,402.03,1.276843249797821e-05,0.0,-0.012503623962402344,1.1065573770491798e-05,0.0,2941.0
472.0,966656.0,5956.0,402.03,7.374328561127186e-06,0.0,-0.0013756752014160156,1.045081967213115e-05,0.0,2943.0
473.0,968704.0,5963.0,398.91,0.00011471129255369306,0.0,0.038394808769226074,9.836065573770501e-06,0.0,2944.0
474.0,970752.0,5965.0,399.67,7.648434257134795e-05,0.0,-0.07271754741668701,9.221311475409821e-06,0.0,2945.0
475.0,972800.0,5973.0,394.88,2.966175088658929e-05,0.0,0.2180144190788269,8.606557377049172e-06,0.0,2947.0
476.0,974848.0,5978.0,388.56,6.802903953939676e-06,0.0,0.17384910583496094,7.991803278688524e-06,0.0,2948.0
477.0,976896.0,5984.0,399.68,1.1699739843606949e-05,0.0,0.09698426723480225,7.377049180327876e-06,0.0,2949.0
478.0,978944.0,5990.0,406.24,1.8971622921526432e-06,0.0,0.11556035280227661,6.7622950819672285e-06,0.0,2951.0
479.0,980992.0,5997.0,400.41,6.596557796001434e-06,0.0,0.1225321888923645,6.147540983606547e-06,0.0,2952.0
480.0,983040.0,6000.0,401.02,7.205468136817217e-06,0.0,0.11366540193557739,5.532786885245899e-06,0.0,2953.0
481.0,985088.0,6010.0,389.53,5.177571438252926e-07,0.0,0.1342596411705017,4.9180327868852505e-06,0.0,2940.0
482.0,987136.0,6012.0,391.87,5.933281499892473e-06,0.0,0.06958127021789551,4.303278688524603e-06,0.0,2940.0
483.0,989184.0,6020.0,384.85,1.243955921381712e-06,0.0,0.32726025581359863,3.6885245901639216e-06,0.0,2940.0
484.0,991232.0,6026.0,375.38,2.2453605197370052e-06,0.0,0.059301793575286865,3.0737704918032734e-06,0.0,2940.0
485.0,993280.0,6030.0,376.71,3.180466592311859e-07,0.0,0.11944073438644409,2.4590163934426253e-06,0.0,2940.0
486.0,995328.0,6037.0,375.25,1.1186348274350166e-06,0.0,0.01920229196548462,1.8442622950819775e-06,0.0,2941.0
487.0,997376.0,6040.0,373.91,5.217734724283218e-07,0.0,0.10126429796218872,1.2295081967212961e-06,0.0,2943.0
488.0,999424.0,6046.0,375.9,9.324867278337479e-08,0.0,0.12201416492462158,6.147540983606481e-07,0.0,2945.0
